Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778186456,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186457,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186458,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186459,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186460,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186461,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186463,1000,,Aggregated,0.000000,0.000000,4800,4800,4900,5000,5000,5000,5000,5000,5000,5000,5000,15,0,4800,4714.447233066661,4138.259661999996,5009.89081900002,2097152.0
1778186464,1000,,Aggregated,0.000000,0.000000,4200,4700,4900,5000,5200,5300,5400,5500,5500,5500,5500,517,0,4200,4196.672595419725,3045.420247000038,5549.699204000035,2097152.0
1778186465,1000,,Aggregated,1.000000,0.000000,4100,4600,4800,4900,5200,5300,5400,5500,6300,6300,6300,601,0,4100,4168.903865963393,3045.420247000038,6314.630184999942,2097152.0
1778186466,1000,,Aggregated,64.625000,0.000000,3700,4100,4500,4700,5000,5300,5400,5500,6300,6300,6300,889,120,3700,3535.8308647401573,54.82734800000344,6314.630184999942,1814098.4566929133
1778186467,1000,,Aggregated,66.000000,0.000000,3400,3900,4200,4500,5000,5300,5400,5400,6300,6300,6300,1076,120,3400,3407.069316770442,54.82734800000344,6314.630184999942,1863290.8475836432
1778186468,1000,,Aggregated,62.500000,0.500000,3100,3500,3900,4100,4800,5100,5300,5400,6300,6300,6300,1515,120,3100,3227.8918230983486,54.82734800000344,6314.630184999942,1931056.5544554456
1778186469,1000,,Aggregated,95.400000,12.000000,3000,3400,3900,4000,4800,5100,5300,5400,6300,6300,6300,1592,120,3000,3196.912781951633,54.82734800000344,6314.630184999942,1939090.0653266332
1778186470,1000,,Aggregated,123.800000,12.000000,2800,3200,3500,3900,4600,5000,5300,5400,6300,6300,6300,1999,120,2800,3078.732159874945,54.82734800000344,6314.630184999942,1971271.75987994
1778186471,1000,,Aggregated,158.000000,12.000000,2800,3000,3400,3700,4500,5000,5300,5400,6300,6300,6300,2253,120,2800,2988.6763972680933,54.82734800000344,6314.630184999942,1985463.3182423436
1778186472,1000,,Aggregated,160.300000,12.000000,2800,2900,3300,3500,4400,4900,5300,5300,6300,6300,6300,2449,120,2800,2969.4635633907765,54.82734800000344,6314.630184999942,1994402.0612494897
1778186474,1000,,Aggregated,225.300000,12.000000,2800,2900,3200,3400,4200,4800,5200,5300,6300,6300,6300,2722,120,2800,2928.522231402284,54.82734800000344,6314.630184999942,2004707.2534900808
1778186475,1000,,Aggregated,244.200000,12.000000,2700,2800,3000,3200,4100,4800,5200,5300,5500,6300,6300,3103,120,2700,2854.7771515204695,54.82734800000344,6314.630184999942,2016058.0264260394
1778186476,1000,,Aggregated,215.700000,12.000000,2700,2800,2900,3200,4000,4700,5100,5300,5500,6300,6300,3337,120,2700,2800.36517473839,54.82734800000344,6314.630184999942,2021744.5681750076
1778186477,1000,,Aggregated,246.600000,12.000000,2700,2800,2900,3100,3900,4700,5100,5300,5500,6300,6300,3564,120,2700,2753.849121657973,54.82734800000344,6314.630184999942,2026547.4545454546
1778186478,1000,,Aggregated,269.000000,11.500000,2600,2800,2900,3000,3900,4600,5100,5300,5500,6300,6300,3892,120,2600,2696.6624318245135,54.82734800000344,6314.630184999942,2032497.6834532374
1778186479,1000,,Aggregated,258.500000,0.000000,2500,2800,2800,2900,3800,4600,5100,5300,5500,6300,6300,4209,120,2500,2655.854279077217,54.82734800000344,6314.630184999942,2037367.110477548
1778186480,1000,,Aggregated,258.200000,0.000000,2400,2700,2800,2900,3700,4500,5000,5300,5500,6300,6300,4427,120,2400,2642.1750237110923,54.82734800000344,6314.630184999942,2040311.1145245086
1778186481,1000,,Aggregated,255.900000,0.000000,2400,2700,2800,2900,3700,4500,5000,5300,5500,6300,6300,4669,120,2400,2630.559293880063,54.82734800000344,6314.630184999942,2043257.2473763118
1778186482,1000,,Aggregated,271.600000,0.000000,2400,2700,2800,2900,3500,4400,5000,5300,5500,6300,6300,4945,120,2400,2611.839002671791,54.82734800000344,6314.630184999942,2046265.3265925178
