Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778184232,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184233,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184234,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184235,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184236,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184237,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184238,650,,Aggregated,0.000000,0.000000,3649.155831,3722.138947,3795.122064,3795.122064,3795.122064,3795.122064,3795.122064,3795.122064,3795.122064,3795.122064,3795.122064,27,0,3649.155831,3614.794654,3366.489202,3804.68638,536877.0
1778184239,650,,Aggregated,0.000000,0.000000,3336.769746,3404.867088,3472.96443,3472.96443,3541.061771,3609.159113,3677.256455,3677.256455,3677.256455,3677.256455,3677.256455,165,0,3336.769746,3324.792694,2989.805536,3692.239876,536877.0
1778184240,650,,Aggregated,1.333333,0.000000,3211.065997,3276.597956,3276.597956,3342.129915,3407.661874,3473.193833,3473.193833,3538.725793,3538.725793,3538.725793,3538.725793,320,0,3211.065997,3199.846752,2501.48575,3553.144754,536877.0
1778184241,650,,Aggregated,13.000000,0.000000,3297.736256,3366.439094,3435.141933,3435.141933,3572.54761,3641.250449,3641.250449,3709.953288,4809.198706,4809.198706,4809.198706,516,0,3297.736256,3238.494056,2449.366071,4818.699485,536877.0
1778184242,650,,Aggregated,23.375000,0.000000,3449.230193,3596.005945,3669.393822,3669.393822,3816.169575,3889.557451,3962.945328,4696.824092,5283.927103,5283.927103,5283.927103,586,0,3449.230193,3330.892665,1528.181354,5271.042578,536877.0
1778184243,650,,Aggregated,40.222222,0.000000,3374.046164,3594.092653,3594.092653,3667.441483,3740.790312,3814.139142,3887.487972,4547.627438,5281.115735,5281.115735,5281.115735,675,0,3374.046164,3195.30795,1527.368269,5268.238065,536877.0
1778184244,650,,Aggregated,52.700000,0.000000,3020.058363,3294.609123,3363.246813,3363.246813,3500.522193,3569.159883,3637.797573,3706.435263,4941.913684,4941.913684,4941.913684,776,0,3020.058363,2882.702284,1429.266566,4929.863137,536877.0
1778184245,650,,Aggregated,58.600000,0.000000,2686.625682,3079.790416,3145.317872,3210.845328,3341.900239,3407.427695,3472.95515,3538.482606,4717.976808,4717.976808,4717.976808,971,0,2686.625682,2611.65945,1364.50107,4706.472317,536877.0
1778184246,650,,Aggregated,71.600000,0.000000,2453.741277,2999.017116,3203.495556,3339.814515,3407.973995,3544.292955,3612.452435,3680.611915,4771.163594,4907.482553,4907.482553,1179,0,2453.741277,2645.95774,1419.308629,4895.515965,536877.0
1778184247,650,,Aggregated,81.800000,0.000000,2556.020527,3067.224632,3432.370421,3505.399579,3651.457895,3724.487053,3870.545369,3870.545369,5112.041053,5258.099369,5258.099369,1319,0,2556.020527,2749.582969,1231.313528,5245.277823,536877.0
1778184248,650,,Aggregated,102.600000,0.000000,2430.528998,2946.095755,3314.357724,3461.662512,3682.619694,3756.272087,3903.576875,3903.576875,5155.667571,5302.972359,5302.972359,1485,0,2430.528998,2653.670994,1233.062083,5290.041393,536877.0
1778184249,650,,Aggregated,119.000000,0.000000,2283.578016,2767.973353,3044.770688,3252.36869,3459.966691,3529.166025,3598.365359,3667.564693,4843.953367,4982.352035,4982.352035,1541,0,2283.578016,2478.90142,1158.510541,4970.202882,536877.0
1778184250,650,,Aggregated,135.800000,0.000000,2164.778105,2492.774788,2820.77147,3083.168816,3214.367489,3345.566162,3411.165499,3476.764835,4591.953556,4723.152229,4723.152229,1674,0,2164.778105,2331.50288,1098.240672,4711.635118,536877.0
1778184251,650,,Aggregated,139.500000,0.000000,2232.314262,2435.251922,2841.127243,3044.064903,3314.64845,3449.940223,3517.58611,3585.231997,4735.212071,4870.503845,4870.503845,1822,0,2232.314262,2392.237834,1132.503285,4858.627426,536877.0
1778184252,650,,Aggregated,136.600000,0.000000,2396.260436,2686.716247,3049.78601,3267.627868,3558.083678,3703.311584,3775.925536,3848.539489,5082.976683,5228.204589,5228.204589,1913,0,2396.260436,2583.37323,1215.67687,5215.455939,536877.0
1778184253,650,,Aggregated,135.000000,0.000000,2512.206705,2881.648868,3029.425733,3251.09103,3620.533193,3694.421625,3842.19849,3916.086923,5172.190276,5319.967141,5319.967141,2083,0,2512.206705,2651.44313,1237.013757,5306.994734,536877.0
1778184254,650,,Aggregated,129.500000,0.000000,2372.259055,2721.12068,2860.665331,3000.209981,3418.843932,3488.616257,3628.160907,3697.933232,4884.06276,5023.60741,5023.60741,2188,0,2372.259055,2506.970514,1168.103357,5011.357658,536877.0
1778184255,650,,Aggregated,135.600000,0.000000,2301.121498,2564.106812,2695.599469,2827.092126,3221.570097,3287.316425,3418.809082,3484.555411,4602.242996,4733.735653,4733.735653,2325,0,2301.121498,2370.212861,1100.701559,4722.192735,536877.0
1778184256,650,,Aggregated,137.300000,0.000000,2350.990458,2619.675082,2754.017394,2821.18855,3224.215486,3358.557798,3492.900109,3560.071265,4701.980917,4836.323228,4836.323228,2471,0,2350.990458,2425.486601,1124.555511,4824.530157,536877.0
1778184257,650,,Aggregated,137.000000,0.000000,2525.236516,2741.685361,2958.134205,3030.28382,3463.181508,3607.480738,3751.779967,3823.929582,5050.473033,5194.772262,5194.772262,2598,0,2525.236516,2590.999406,1207.903091,5182.105135,536877.0
