Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778182215,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182216,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182217,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182218,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182219,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182220,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778182221,1000,,Aggregated,0.000000,0.000000,2200,2800,3200,3400,3900,4100,4300,4700,5100,5100,5100,524,0,2100,2190.181495188932,334.0926870000658,5104.928974000018,307200.0
1778182222,1000,,Aggregated,0.000000,0.000000,2100,2800,3200,3400,3900,4200,5000,5700,5700,5700,5700,543,0,2100,2210.1264660423576,334.0926870000658,5693.996886999912,307200.0
1778182223,1000,,Aggregated,28.166667,0.000000,1600,2100,2700,3000,3700,4100,4700,5100,5700,5700,5700,878,0,1600,2003.8669180558109,334.0926870000658,5693.996886999912,307200.0
1778182224,1000,,Aggregated,75.000000,0.000000,1500,1700,1900,2300,3300,3900,4700,5700,7900,7900,7900,1445,0,1500,1699.7746724124577,302.21570300000167,7944.440081000039,307200.0
1778182225,1000,,Aggregated,67.875000,0.000000,1100,1500,1600,1700,2800,3500,4200,5000,7900,7900,7900,2175,0,1100,1157.6129011921842,5.951811000045382,7944.440081000039,307200.0
1778182226,1000,,Aggregated,122.555556,0.000000,370,1300,1500,1600,2300,3300,4100,4700,7900,7900,7900,2839,0,370,893.9140672293086,5.774158000008356,7944.440081000039,307200.0
1778182227,1000,,Aggregated,171.300000,0.000000,55,790,1400,1500,1900,3000,3900,4200,7600,7900,7900,3464,0,55,738.1381282476934,5.774158000008356,7944.440081000039,307200.0
1778182228,1000,,Aggregated,232.500000,0.000000,41,380,1200,1400,1800,2800,3800,4200,7500,7900,7900,4151,0,41,621.0844155723933,5.774158000008356,7944.440081000039,307200.0
1778182229,1000,,Aggregated,299.500000,0.000000,37,77,740,1300,1700,2600,3700,4100,7500,7900,7900,4790,0,37,541.8438169922764,5.774158000008356,7944.440081000039,307200.0
1778182230,1000,,Aggregated,361.900000,0.000000,36,58,440,1100,1600,2400,3500,4100,7500,7900,7900,5462,0,36,479.84244108110715,5.774158000008356,7944.440081000039,307200.0
1778182231,1000,,Aggregated,430.200000,0.000000,34,48,230,690,1500,2100,3400,4000,7500,7900,7900,6120,0,34,431.2648282364396,5.774158000008356,7944.440081000039,307200.0
1778182232,1000,,Aggregated,493.300000,0.000000,33,44,74,460,1500,2000,3300,3900,7500,7900,7900,6764,0,33,392.72555465523516,5.774158000008356,7944.440081000039,307200.0
1778182233,1000,,Aggregated,542.400000,0.000000,32,43,60,300,1500,1900,3200,3900,7500,7900,7900,7407,0,32,361.211748906442,5.774158000008356,7944.440081000039,307200.0
1778182234,1000,,Aggregated,575.000000,0.000000,32,41,53,89,1400,1800,3100,3800,7500,7900,7900,8109,0,32,332.7187497628585,5.774158000008356,7944.440081000039,307200.0
1778182235,1000,,Aggregated,638.300000,0.000000,31,40,49,70,1400,1700,3000,3800,7500,7900,7900,8743,0,31,310.49975427141914,5.774158000008356,7944.440081000039,307200.0
1778182236,1000,,Aggregated,644.400000,0.000000,31,39,47,60,1300,1700,2900,3700,7300,7900,7900,9406,0,31,290.57558140899584,5.20382599995628,7944.440081000039,307200.0
1778182237,1000,,Aggregated,651.200000,0.000000,31,39,47,59,1300,1600,2900,3600,5700,7900,7900,10024,0,31,275.01614202005356,5.20382599995628,7944.440081000039,307200.0
1778182238,1000,,Aggregated,654.800000,0.000000,31,40,48,59,1200,1600,2800,3600,5700,7900,7900,10702,0,31,260.43878520631796,5.20382599995628,7944.440081000039,307200.0
1778182239,1000,,Aggregated,652.700000,0.000000,31,39,47,56,860,1600,2700,3500,5700,7900,7900,11356,0,31,247.3065609129985,5.20382599995628,7944.440081000039,307200.0
1778182240,1000,,Aggregated,650.300000,0.000000,31,39,47,55,730,1600,2600,3400,5700,7900,7900,12017,0,31,235.53146243147305,5.20382599995628,7944.440081000039,307200.0
