Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778187229,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187230,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187231,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187232,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187233,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187234,1000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778187236,1000,,Aggregated,0.000000,0.000000,1800,2100,2200,2200,2300,2400,2400,2500,2700,2700,2700,504,0,1800,1746.9682581349193,605.0509680001142,2670.757991000073,307200.0
1778187237,1000,,Aggregated,0.000000,0.000000,1700,2100,2200,2200,2300,2400,2400,2500,2700,2700,2700,540,0,1700,1711.4071688703666,605.0509680001142,2670.757991000073,307200.0
1778187238,1000,,Aggregated,65.571429,0.000000,1800,2100,2200,2200,2300,2400,2500,2700,3100,3100,3100,567,0,1800,1738.6715718095204,605.0509680001142,3148.085343000048,309225.3703703704
1778187239,1000,,Aggregated,67.500000,0.000000,2200,2400,2700,3200,3500,3700,3700,3800,4000,4000,4000,925,0,2200,2252.157629417298,605.0509680001142,4031.682470000078,358101.3891891892
1778187240,1000,,Aggregated,67.500000,0.000000,2300,2600,3400,3500,3700,3800,3900,4000,4000,4000,4000,997,0,2300,2363.1027556750273,605.0509680001142,4031.682470000078,371011.96489468403
1778187241,1000,,Aggregated,85.100000,0.000000,2400,3500,3700,3800,4700,4800,4900,5000,5300,5600,5600,1185,0,2400,2738.3967389780582,605.0509680001142,5590.5959260001055,395775.85569620255
1778187242,1000,,Aggregated,99.700000,0.000000,2500,3500,3700,3900,4800,4900,5500,6200,6600,6700,6700,1259,0,2500,2857.338239206513,605.0509680001142,6711.0915989999285,403339.6179507546
1778187243,1000,,Aggregated,116.000000,0.000000,3500,4000,4400,4600,4800,5100,6600,6900,7800,8600,8600,1676,0,3500,3261.3023594403335,605.0509680001142,8598.171358999934,688715.4749403341
1778187244,1000,,Aggregated,122.600000,0.000000,3400,4000,4300,4600,4800,5200,6600,7000,8600,8600,8600,1873,0,3400,3294.2493868200736,520.5102350000743,8598.171358999934,794123.1719167111
1778187245,1000,,Aggregated,137.100000,0.000000,3400,3900,4300,4500,4800,5400,6800,7100,8300,8600,8600,2169,0,3400,3253.824478943291,520.5102350000743,8598.171358999934,869637.2102351314
1778187247,1000,,Aggregated,187.600000,0.000000,3000,3700,4100,4400,4800,5200,6700,7100,8300,8600,8600,2663,0,3000,2964.167810489294,516.2410650000311,8598.171358999934,838326.3650018775
1778187248,1000,,Aggregated,171.000000,0.000000,2800,3600,4000,4300,4700,5100,6700,7100,8300,8600,8600,2860,0,2800,2915.308871103842,516.2410650000311,8598.171358999934,831871.2629370629
1778187249,1000,,Aggregated,171.000000,0.000000,2700,3500,3900,4100,4700,5000,6600,7100,8300,8600,8600,3160,0,2700,2858.147662304113,516.2410650000311,8598.171358999934,793920.564556962
1778187250,1000,,Aggregated,226.800000,0.000000,2700,3500,3800,4100,4700,5000,6600,7100,8300,8600,8600,3351,0,2700,2864.4171071620362,516.2410650000311,8598.171358999934,774197.6702476873
1778187251,1000,,Aggregated,230.900000,0.000000,2800,3500,3800,4100,4700,5000,6500,7100,8300,8600,8600,3545,0,2800,2892.157757059797,516.2410650000311,8598.171358999934,753292.658110014
1778187252,1000,,Aggregated,230.600000,0.000000,3000,3700,4100,4200,4700,5000,6200,7000,8300,8600,8600,3859,0,3000,3009.497442525522,516.2410650000311,8598.171358999934,798979.1938325991
1778187253,1000,,Aggregated,235.300000,0.000000,3100,3800,4100,4400,4800,5100,6300,7000,8300,8600,8600,4270,0,3100,3106.6585001643957,516.2410650000311,8598.171358999934,839393.9985948477
1778187254,1000,,Aggregated,242.500000,0.000000,3100,3800,4200,4400,4800,5200,6500,7000,8300,8600,8600,4530,0,3100,3141.5562347152254,516.2410650000311,8598.171358999934,846006.678807947
1778187256,1000,,Aggregated,247.600000,0.000000,3100,3800,4100,4300,4800,5300,6600,7000,8300,8600,8600,5089,0,3100,3125.3798535364485,516.2410650000311,8598.171358999934,869042.0595401847
1778187257,1000,,Aggregated,265.700000,0.000000,3100,3700,4000,4200,4700,5200,6600,7000,8300,8600,8600,5434,0,3100,3059.239052787265,497.49997499998244,8598.171358999934,884024.1814501288
