Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET post imagem ~1MB,1044,0,1200,1421.784505321856,108.73614599768189,2843.08503200009,30224.0,114.35391792801207,0.0,1200,1700,1900,2300,2500,2700,2800,2800,2800,2800,2800
,Aggregated,1044,0,1200,1421.784505321856,108.73614599768189,2843.08503200009,30224.0,114.35391792801207,0.0,1200,1700,1900,2300,2500,2700,2800,2800,2800,2800,2800
