Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778184303,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184304,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184305,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184306,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184307,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184308,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1250,0,0,0,0
1778184309,650,,Aggregated,0.000000,0.000000,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,2565.025519,1,0,2581.586899,2581.586899,2581.586899,2581.586899,536877.0
1778184310,650,,Aggregated,0.000000,0.000000,2421.664736,2421.664736,2421.664736,2421.664736,2485.392755,2485.392755,2612.848794,2612.848794,2612.848794,2612.848794,2612.848794,40,0,2421.664736,2394.160088,2256.838713,2636.410507,536877.0
1778184311,650,,Aggregated,0.000000,0.000000,3261.119008,3327.672457,3460.779355,3460.779355,3527.332804,3593.886253,3660.439702,3660.439702,3726.993151,3726.993151,3726.993151,167,0,3261.119008,3127.690489,2356.897358,3717.430768,536877.0
1778184312,650,,Aggregated,5.714286,0.000000,3575.423981,3646.932461,3718.44094,3789.94942,3861.4579,4147.491818,4505.034216,4576.542696,4719.559655,4719.559655,4719.559655,453,0,3575.423981,3529.885917,2532.372836,4698.998397,536877.0
1778184313,650,,Aggregated,5.714286,0.000000,3537.83089,3608.587507,3679.344125,3750.100743,3820.857361,4103.883832,4457.666921,4599.180156,4740.693392,4740.693392,4740.693392,468,0,3537.83089,3494.873412,2505.7467,4716.595128,536877.0
1778184314,650,,Aggregated,35.000000,0.000000,3339.834459,3536.295309,3732.75616,3798.24311,3994.70396,4322.138711,4584.086512,5042.495163,5500.903814,5500.903814,5500.903814,628,0,3339.834459,3432.002711,2319.128788,5484.127122,536877.0
1778184315,650,,Aggregated,46.800000,0.000000,3265.712353,3393.779504,3649.913807,3713.947382,3906.048109,4162.182411,4482.350289,4930.585318,5378.820347,5378.820347,5378.820347,740,0,3265.712353,3229.572811,1518.300009,5362.415985,536877.0
1778184316,650,,Aggregated,58.300000,0.000000,3297.361865,3503.446981,3709.532098,3846.922175,4121.702331,4327.787447,4739.95768,5014.737836,5770.383263,5770.383263,5770.383263,962,0,3297.361865,3142.051122,1592.346851,5752.78471,536877.0
1778184317,650,,Aggregated,66.900000,0.000000,3388.659118,3604.956509,3749.154769,3965.45216,4253.848681,4470.146071,4974.839982,5119.038243,5912.128675,6056.326935,6056.326935,1115,0,3388.659118,3144.714061,1671.253483,6037.85631,536877.0
1778184318,650,,Aggregated,88.400000,0.000000,2616.763674,3374.247895,3511.972299,3649.696703,4062.869915,4200.594319,4613.767531,4820.354136,5646.70056,5784.424964,5784.424964,1324,0,2616.763674,2793.250669,1095.465977,5766.783587,536877.0
1778184319,650,,Aggregated,108.200000,0.000000,2179.520004,3076.969417,3269.280006,3333.383535,3718.004712,3910.315301,4230.832949,4487.247067,5256.489421,5384.69648,5384.69648,1435,0,2179.520004,2514.123521,1019.764597,5368.274197,536877.0
1778184320,650,,Aggregated,120.300000,0.000000,2091.169959,3071.405877,3267.453061,3398.151183,3790.245551,3920.943673,4313.03804,4574.434285,5358.62302,5489.321142,5489.321142,1615,0,2091.169959,2457.046347,1039.578625,5472.579775,536877.0
1778184321,650,,Aggregated,136.700000,0.000000,2118.868813,3178.303219,3460.819061,3602.076981,4025.850744,4237.737625,4590.882427,4873.398269,5791.574755,5932.832675,5932.832675,1801,0,2118.868813,2567.017044,1123.571727,5914.738683,536877.0
