Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET post texto ~400KB,1099,0,1000,994.8921510318721,153.65753100195434,2479.3683040006727,417501.0,121.28368769507638,0.0,1000,1200,1300,1300,1500,2300,2400,2500,2500,2500,2500
,Aggregated,1099,0,1000,994.8921510318721,153.65753100195434,2479.3683040006727,417501.0,121.28368769507638,0.0,1000,1200,1300,1300,1500,2300,2400,2500,2500,2500,2500
