Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 página carga média texto ~500KB,3342,0,4200,4481.89026390156,3020.236420999993,12282.81229700002,536877.0,113.85462442375842,0.0,4200,4500,4800,5100,5600,6300,7400,7900,11000,12000,12000
,Aggregated,3342,0,4200,4481.89026390156,3020.236420999993,12282.81229700002,536877.0,113.85462442375842,0.0,4200,4500,4800,5100,5600,6300,7400,7900,11000,12000,12000
