Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 arquivo carga alta imagem ~2MB,6114,120,2400,2571.4307339453762,54.82734800000344,6314.630184999942,2055994.8851815506,202.36777519635766,3.9718896014986784,2400,2600,2700,2800,3300,4100,4900,5200,5500,6300,6300
,Aggregated,6114,120,2400,2571.4307339453762,54.82734800000344,6314.630184999942,2055994.8851815506,202.36777519635766,3.9718896014986784,2400,2600,2700,2800,3300,4100,4900,5200,5500,6300,6300
