Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET post imagem ~300KB,1767,547,2200,1959.20419351386,1.074731997505296,4301.837152001099,21156.45897000566,192.73848951921659,59.66494270911798,2200,2800,3100,3200,3700,3900,4100,4100,4200,4300,4300
,Aggregated,1767,547,2200,1959.20419351386,1.074731997505296,4301.837152001099,21156.45897000566,192.73848951921659,59.66494270911798,2200,2800,3100,3200,3700,3900,4100,4100,4200,4300,4300
