Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 arquivo carga alta imagem ~2MB,2250,0,3100,3169.483724352445,2423.136791999923,6301.908151000134,2097152.0,72.80351368194898,0.0,3100,3300,3400,3500,3700,3800,4400,4500,6000,6300,6300
GET,01 arquivo carga leve imagem ~300KB,2991,0,1300,1508.2989798980304,491.8714729999465,7483.424073000151,307200.0,96.78013752120418,0.0,1300,1400,1500,1700,2300,3200,4500,6800,7500,7500,7500
GET,01 página carga média texto ~500KB,2616,0,3200,3392.900316017195,1703.5256640001535,7946.748574000139,536877.0,84.64621857421268,0.0,3200,3500,3700,3800,4500,5000,7000,7500,7900,7900,7900
,Aggregated,7857,0,2800,2611.491390526789,491.8714729999465,7946.748574000139,896257.7869415807,254.22986977736585,0.0,2800,3100,3300,3400,3800,4400,5500,6900,7900,7900,7900
