Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 arquivo carga leve imagem ~300KB,5376,0,16,68.06575230970945,3.2726949999641874,1600.4309940000212,307200.0,184.5507462618281,0.0,16,20,24,26,35,320,1100,1400,1600,1600,1600
,Aggregated,5376,0,16,68.06575230970945,3.2726949999641874,1600.4309940000212,307200.0,184.5507462618281,0.0,16,20,24,26,35,320,1100,1400,1600,1600,1600
