Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 página carga média texto ~500KB,2799,0,5000,5171.459833792411,3614.8916459999896,20301.149581999995,536877.0,95.30826438344467,0.0,5000,5300,5500,5600,6300,7200,8100,8400,12000,20000,20000
,Aggregated,2799,0,5000,5171.459833792411,3614.8916459999896,20301.149581999995,536877.0,95.30826438344467,0.0,5000,5300,5500,5600,6300,7200,8100,8400,12000,20000,20000
