Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778186914,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186915,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186916,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186917,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186918,650,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1778186919,650,,Aggregated,0.000000,0.000000,2300,2300,2300,2300,2300,2400,2400,2400,2400,2400,2400,103,0,2300,2258.681948233002,1996.570647999988,2408.3764940000947,307200.0
1778186920,650,,Aggregated,0.000000,0.000000,1700,2000,2200,2300,2300,2300,2400,2500,2500,2500,2500,528,0,1700,1673.3277935170443,633.1221939999523,2530.3837950000343,307200.0
1778186921,650,,Aggregated,0.000000,0.000000,1700,2000,2200,2300,2300,2300,2400,2500,2500,2500,2500,528,0,1700,1673.3277935170443,633.1221939999523,2530.3837950000343,307200.0
1778186922,650,,Aggregated,0.000000,0.000000,1700,2000,2200,2300,2300,2300,2400,2500,2500,2500,2500,528,0,1700,1673.3277935170443,633.1221939999523,2530.3837950000343,307200.0
1778186923,650,,Aggregated,0.000000,0.000000,1700,2000,2200,2300,2300,2300,2400,2500,2500,2500,2500,528,0,1700,1673.3277935170443,633.1221939999523,2530.3837950000343,307200.0
1778186924,650,,Aggregated,75.428571,0.000000,1700,2000,2200,2300,2300,2400,3800,3900,4000,4000,4000,539,0,1700,1719.0598308293136,633.1221939999523,3962.19105199998,307200.0
1778186925,650,,Aggregated,75.428571,0.000000,1700,2000,2200,2300,2300,2400,3800,3900,4000,4000,4000,539,0,1700,1719.0598308293136,633.1221939999523,3962.19105199998,307200.0
1778186926,650,,Aggregated,53.900000,0.000000,2100,2300,6500,6600,6900,7100,7200,7200,7300,7300,7300,752,0,2100,3152.804864867022,633.1221939999523,7313.562420999915,339574.6835106383
1778186927,650,,Aggregated,53.900000,0.000000,2300,6700,7100,7300,7600,7800,7900,8000,8200,8200,8200,970,0,2300,4154.118400402063,633.1221939999523,8228.091682000013,382969.73195876286
1778186928,650,,Aggregated,55.200000,0.000000,6600,7300,7600,7800,8100,8300,8500,8500,8800,8800,8800,1165,0,6600,4831.128738239485,633.1221939999523,8840.240017000042,408731.03433476394
1778186929,650,,Aggregated,83.100000,0.000000,6600,7200,7600,7800,8100,8400,8500,8600,8800,8800,8800,1216,0,6500,4829.8906680024675,633.1221939999523,8840.240017000042,414105.5773026316
1778186930,650,,Aggregated,106.100000,0.000000,3700,6700,7300,7600,8000,8300,8500,8500,8800,8800,8800,1603,0,3700,4555.61882761822,633.1221939999523,8840.240017000042,738669.4360573924
1778186931,650,,Aggregated,119.400000,0.000000,3500,4200,7000,7400,8000,8200,8500,8500,8800,8800,8800,1942,0,3500,4144.194886158088,12.251204999984111,8840.240017000042,908006.7687950566
1778186932,650,,Aggregated,77.600000,0.000000,3000,3900,6600,7100,7900,8200,8400,8500,8800,8800,8800,2258,0,3000,3674.4055897019516,12.251204999984111,8840.240017000042,894379.1138175377
1778186933,650,,Aggregated,120.200000,0.000000,2700,3700,6500,7000,7800,8100,8400,8500,8800,8800,8800,2459,0,2700,3489.502534677514,12.251204999984111,8840.240017000042,867492.414396096
1778186934,650,,Aggregated,148.400000,0.000000,2500,3500,4100,6700,7700,8100,8400,8500,8800,8800,8800,2765,0,2500,3293.201423801087,12.251204999984111,8840.240017000042,833662.4303797468
1778186935,650,,Aggregated,173.000000,0.000000,2500,3400,4000,6600,7700,8100,8400,8500,8800,8800,8800,2934,0,2500,3213.170686951262,12.251204999984111,8840.240017000042,811400.869461486
1778186936,650,,Aggregated,199.400000,0.000000,2500,3200,3800,6400,7600,8100,8400,8500,8800,8800,8800,3134,0,2500,3173.0980178107893,12.251204999984111,8840.240017000042,798317.0497766433
1778186938,650,,Aggregated,238.200000,0.000000,2600,3200,3700,4200,7600,8000,8400,8500,8800,8800,8800,3387,0,2600,3152.7207949719536,12.251204999984111,8840.240017000042,816153.6344847948
1778186939,650,,Aggregated,233.100000,0.000000,2600,3200,3700,4100,7500,8000,8300,8500,8800,8800,8800,3648,0,2600,3104.997164736295,12.251204999984111,8840.240017000042,827857.6515899122
1778186940,650,,Aggregated,231.700000,0.000000,2600,3100,3600,3800,7300,8000,8300,8400,8700,8800,8800,4107,0,2600,3004.2419664748,12.251204999984111,8840.240017000042,915328.2671049428
