Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,01 arquivo carga alta imagem ~2MB,4511,0,1900,2188.495196616047,1838.2264499999792,5497.556965999991,2097152.0,154.10428822010067,0.0,1900,1900,1900,2000,3100,4500,5000,5200,5500,5500,5500
,Aggregated,4511,0,1900,2188.495196616047,1838.2264499999792,5497.556965999991,2097152.0,154.10428822010067,0.0,1900,1900,1900,2000,3100,4500,5000,5200,5500,5500,5500
