Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=12,1394,0,57,59.5024467812108,37.492481999834126,105.8015720000185,29653.0,6.358575609755588,0.0,57,63,67,71,79,84,91,96,100,110,110
,Aggregated,1394,0,57,59.5024467812108,37.492481999834126,105.8015720000185,29653.0,6.358575609755588,0.0,57,63,67,71,79,84,91,96,100,110,110
